Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, mandelbrot, -1,42.778442382812500000, 33.727661132812500000, 0.000000000000000000, 2.606384277343750000, 1074, 39.5, 31844
Rust, mandelbrot, -1,42.855651855468750000, 33.768066406250000000, 0.000000000000000000, 2.613586425781250000, 1077, 40.2, 31888
Rust, mandelbrot, -1,42.737060546875000000, 33.688842773437500000, 0.000000000000000000, 2.605712890625000000, 1074, 39.5, 32120
Rust, n-body, -1,53.698913574218750000, 27.574462890625000000, 0.000915527343750000, 6.877502441406250000, 2845, 31.5, 1836
Rust, n-body, -1,55.949279785156250000, 28.951171875000000000, 0.000000000000000000, 6.901611328125000000, 2855, 31.8, 2016
Rust, n-body, -1,53.716247558593750000, 27.595886230468750000, 0.000000000000000000, 6.874938964843750000, 2845, 31.8, 1836
Rust, n-body, -1,53.700866699218750000, 27.600891113281250000, 0.000000000000000000, 6.870117187500000000, 2843, 32.2, 1852
Rust, n-body, -1,55.416809082031250000, 28.559814453125000000, 0.000000000000000000, 6.882324218750000000, 2848, 31.8, 1952
Rust, n-body, -1,53.704345703125000000, 27.594116210937500000, 0.000000000000000000, 6.872436523437500000, 2843, 32.0, 2076
Rust, n-body, -1,55.853698730468750000, 28.845275878906250000, 0.000000000000000000, 6.896728515625000000, 2854, 32.8, 1844
Rust, n-body, -1,53.773315429687500000, 27.644958496093750000, 0.000000000000000000, 6.869995117187500000, 2843, 33.2, 1840
Rust, n-body, -1,55.834960937500000000, 28.819458007812500000, 0.000000000000000000, 6.899169921875000000, 2856, 32.0, 1956
Rust, n-body, -1,53.759765625000000000, 27.623046875000000000, 0.000000000000000000, 6.880004882812500000, 2847, 32.8, 1940
Rust, n-body, -1,53.814270019531250000, 27.636230468750000000, 0.000000000000000000, 6.877319335937500000, 2846, 33.0, 1952
Rust, n-body, -1,53.804443359375000000, 27.665222167968750000, 0.000000000000000000, 6.877380371093750000, 2845, 33.8, 1960
Rust, n-body, -1,53.745849609375000000, 27.622314453125000000, 0.000915527343750000, 6.872619628906250000, 2844, 32.5, 2076
Rust, n-body, -1,55.772827148437500000, 28.801574707031250000, 0.000000000000000000, 6.882080078125000000, 2849, 33.0, 1908
Rust, n-body, -1,53.667419433593750000, 27.571166992187500000, 0.000000000000000000, 6.869934082031250000, 2844, 32.8, 1896
Rust, n-body, -1,55.903503417968750000, 28.854980468750000000, 0.000000000000000000, 6.894226074218750000, 2853, 33.2, 1840
Rust, n-body, -1,58.791076660156250000, 30.365356445312500000, 0.000000000000000000, 7.245361328125000000, 2998, 33.5, 1912
Rust, n-body, -1,53.920593261718750000, 27.707946777343750000, 0.000000000000000000, 6.872253417968750000, 2844, 33.5, 1924
Rust, n-body, -1,53.936767578125000000, 27.717346191406250000, 0.000000000000000000, 6.874877929687500000, 2845, 32.8, 1860
Rust, n-body, -1,55.884460449218750000, 28.833007812500000000, 0.000000000000000000, 6.891784667968750000, 2852, 33.0, 1852
Rust, regex-redux, -1,0.053955078125000000, 0.031738281250000000, 0.000000000000000000, 0.007751464843750000, 3, 32.8, 2952
Rust, regex-redux, -1,0.066528320312500000, 0.041076660156250000, 0.000000000000000000, 0.005126953125000000, 2, 32.8, 2916
Rust, regex-redux, -1,0.047058105468750000, 0.030944824218750000, 0.000000000000000000, 0.005249023437500000, 2, 32.8, 3004
Rust, regex-redux, -1,0.047851562500000000, 0.031677246093750000, 0.000000000000000000, 0.005187988281250000, 2, 32.8, 2764
Rust, regex-redux, -1,0.074768066406250000, 0.047729492187500000, 0.000000000000000000, 0.007690429687500000, 2, 32.8, 2924
Rust, regex-redux, -1,0.075683593750000000, 0.048400878906250000, 0.000000000000000000, 0.007629394531250000, 2, 32.8, 3048
Rust, regex-redux, -1,0.072570800781250000, 0.045410156250000000, 0.000000000000000000, 0.007629394531250000, 2, 32.8, 2960
Rust, regex-redux, -1,0.074340820312500000, 0.047729492187500000, 0.000000000000000000, 0.007751464843750000, 2, 32.8, 2916
Rust, regex-redux, -1,0.044860839843750000, 0.029235839843750000, 0.000000000000000000, 0.005187988281250000, 2, 32.8, 2772
Rust, regex-redux, -1,0.045837402343750000, 0.029907226562500000, 0.000000000000000000, 0.005126953125000000, 2, 32.8, 2880
Rust, regex-redux, -1,0.045471191406250000, 0.029846191406250000, 0.000000000000000000, 0.005065917968750000, 2, 32.8, 2924
Rust, regex-redux, -1,0.072204589843750000, 0.045349121093750000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2932
Rust, regex-redux, -1,1.927246093750000000, 0.994079589843750000, 0.000000000000000000, 0.254394531250000000, 97, 32.8, 2960
Rust, regex-redux, -1,0.071777343750000000, 0.045898437500000000, 0.000000000000000000, 0.007751464843750000, 2, 32.8, 3012
Rust, regex-redux, -1,0.069824218750000000, 0.044433593750000000, 0.000000000000000000, 0.007507324218750000, 2, 32.8, 3016
Rust, regex-redux, -1,0.069946289062500000, 0.044555664062500000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2952
Rust, regex-redux, -1,0.069274902343750000, 0.042602539062500000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2908
Rust, regex-redux, -1,0.068237304687500000, 0.042480468750000000, 0.000000000000000000, 0.005126953125000000, 2, 32.8, 2992
Rust, regex-redux, -1,0.069213867187500000, 0.043518066406250000, 0.000000000000000000, 0.007690429687500000, 2, 32.8, 2888
Rust, regex-redux, -1,0.068115234375000000, 0.042602539062500000, 0.000000000000000000, 0.007629394531250000, 2, 32.8, 2940
Rust, reverse-complement, -1,0.046264648437500000, 0.023681640625000000, 0.000000000000000000, 0.007690429687500000, 2, 32.8, 2076
Rust, reverse-complement, -1,0.070495605468750000, 0.043395996093750000, 0.000000000000000000, 0.005065917968750000, 2, 32.8, 2144
Rust, reverse-complement, -1,0.069641113281250000, 0.043701171875000000, 0.000000000000000000, 0.007507324218750000, 2, 32.8, 2180
Rust, reverse-complement, -1,0.043945312500000000, 0.026306152343750000, 0.000000000000000000, 0.005126953125000000, 2, 32.8, 2188
Rust, reverse-complement, -1,0.045776367187500000, 0.029479980468750000, 0.000000000000000000, 0.005004882812500000, 2, 32.8, 2276
Rust, reverse-complement, -1,0.066894531250000000, 0.040466308593750000, 0.000000000000000000, 0.007446289062500000, 2, 32.8, 2144
Rust, reverse-complement, -1,0.072082519531250000, 0.044006347656250000, 0.000000000000000000, 0.007446289062500000, 2, 32.8, 2152
Rust, reverse-complement, -1,0.043457031250000000, 0.026855468750000000, 0.000000000000000000, 0.005065917968750000, 2, 32.8, 2096
Rust, reverse-complement, -1,0.047668457031250000, 0.031127929687500000, 0.000000000000000000, 0.005065917968750000, 2, 32.8, 2208
Rust, reverse-complement, -1,0.066101074218750000, 0.040222167968750000, 0.000000000000000000, 0.005065917968750000, 2, 32.8, 2212
Rust, reverse-complement, -1,0.068054199218750000, 0.041381835937500000, 0.000000000000000000, 0.007507324218750000, 2, 32.8, 2244
Rust, reverse-complement, -1,0.071289062500000000, 0.043884277343750000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2176
Rust, reverse-complement, -1,0.072875976562500000, 0.044982910156250000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2248
Rust, reverse-complement, -1,0.045410156250000000, 0.028991699218750000, 0.000000000000000000, 0.005004882812500000, 2, 32.8, 2252
Rust, reverse-complement, -1,0.067749023437500000, 0.041381835937500000, 0.000000000000000000, 0.005004882812500000, 2, 32.8, 2268
Rust, reverse-complement, -1,0.072082519531250000, 0.043762207031250000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2140
Rust, reverse-complement, -1,0.070251464843750000, 0.042541503906250000, 0.000000000000000000, 0.007629394531250000, 2, 32.8, 2088
Rust, reverse-complement, -1,0.069580078125000000, 0.042053222656250000, 0.000000000000000000, 0.007568359375000000, 2, 32.8, 2192
Rust, reverse-complement, -1,0.070678710937500000, 0.043579101562500000, 0.000000000000000000, 0.007507324218750000, 2, 32.8, 2208
Rust, reverse-complement, -1,0.045471191406250000, 0.029235839843750000, 0.000000000000000000, 0.005126953125000000, 2, 32.8, 2108
Rust, spectral-norm, -1,21.9627685, 16.1987304, 0, 1.613159179687500000, 667, 32.8, 2456
Rust, spectral-norm, -1,22.1030883, 16.2958374, 0, 1.617980957031250000, 669, 40.0, 2388
Rust, spectral-norm, -1,22.0008544, 16.2246704, 0, 1.615661621093750000, 667, 32.8, 2552
Rust, spectral-norm, -1,22.0734252, 16.2775878, 0, 1.615722656250000000, 668, 39.8, 2544
Rust, spectral-norm, -1,21.9562377, 16.1856689, 0, 1.615478515625000000, 668, 32.5, 2476
Rust, spectral-norm, -1,22.0488891, 16.2667236, 0, 1.610656738281250000, 667, 39.5, 2412
Rust, spectral-norm, -1,21.9755859, 16.1995239, 0, 1.613159179687500000, 668, 32.8, 2552
Rust, spectral-norm, -1,22.0562133, 16.2641601, 0, 1.613159179687500000, 668, 39.5, 2544
Rust, spectral-norm, -1,21.9597778, 16.1909790, 0, 1.615478515625000000, 667, 32.8, 2380
Rust, spectral-norm, -1,22.0950927, 16.2737426, 0, 1.622924804687500000, 671, 39.8, 2560
Rust, spectral-norm, -1,21.9652099, 16.1975708, 0, 1.613098144531250000, 667, 32.5, 2452
Rust, spectral-norm, -1,22.0720825, 16.2685546, 0, 1.620666503906250000, 670, 39.2, 2544
Rust, spectral-norm, -1,21.9022216, 16.1473999, 0, 1.613037109375000000, 667, 32.5, 2560
Rust, spectral-norm, -1,21.9712524, 16.1799926, 0, 1.622802734375000000, 671, 38.8, 2388
Rust, spectral-norm, -1,21.9649658, 16.1682739, 0, 1.625122070312500000, 672, 32.8, 2588
Rust, spectral-norm, -1,21.9888305, 16.2162475, 0, 1.615722656250000000, 667, 39.0, 2476
Rust, spectral-norm, -1,21.8560180, 16.1102905, 0, 1.615600585937500000, 668, 32.5, 2564
Rust, spectral-norm, -1,21.9694824, 16.2053833, 0, 1.613159179687500000, 667, 39.8, 2552
Rust, spectral-norm, -1,21.9349975, 16.1710205, 0, 1.615661621093750000, 667, 32.5, 2344
Rust, spectral-norm, -1,21.9747314, 16.2112426, 0, 1.613159179687500000, 667, 39.2, 2420
Swift, binary-trees,-1,453.0370483,335.0078125,0,39.7479248,12445,32.8,704916
Swift, binary-trees,-1,451.6140137,333.8800659,0,39.45898438,12399,32.8,704856
Swift, binary-trees,-1,455.9399414,337.9035645,0.000976563,39.86364746,12450,32.2,704844
Swift, binary-trees,-1,451.1431274,333.9406128,0,39.42181396,12306,33,704640
Swift, binary-trees,-1,455.1732178,337.7531738,0,39.53747559,12335,32.8,704668
Swift, binary-trees,-1,455.0526733,337.2618408,0,39.57556152,12357,33,704640
Swift, binary-trees,-1,454.3950806,336.4319458,0.000976563,39.72106934,12438,32.8,704868
Swift, binary-trees,-1,451.2550049,334.2227173,0,39.49047852,12347,32.2,704700
Swift, binary-trees,-1,452.918457,335.7745972,0,39.58477783,12325,32.5,704744
Swift, binary-trees,-1,450.8540039,333.5375366,0,39.61248779,12343,33.2,704920
Swift, binary-trees,-1,452.8377686,334.890686,0,39.56005859,12429,32.5,704640
Swift, binary-trees,-1,451.4677734,334.7310181,0,39.33197021,12314,33,704760
Swift, binary-trees,-1,454.1997681,-261808.1407,0.000976563,39.8024292,12486,32.5,704748
Swift, binary-trees,-1,451.3329468,334.5917358,0,39.2723999,12302,33,704824
Swift, binary-trees,-1,456.7089844,339.5584106,0,39.74450684,12356,32.2,704940
Swift, binary-trees,-1,456.1535645,337.4217529,0,40.24334717,12555,33,704964
Swift, binary-trees,-1,452.4324341,335.0831299,0.000976563,39.58508301,12381,32.8,704832
Swift, binary-trees,-1,453.1359253,335.9405518,0.000976563,39.60601807,12330,32.8,705052
Swift, binary-trees,-1,454.9929199,337.4263916,0,39.78100586,12372,32.5,705064
Swift, binary-trees,-1,459.3654175,340.8729858,0,40.00018311,12467,33.5,704936
Swift, fannkuch-redux,-1,297.6043091,233.5307007,0,17.28570557,7154,34.5,8384
Swift, fannkuch-redux,-1,296.8015747,232.9459839,0,17.22991943,7131,35.2,8524
Swift, fannkuch-redux,-1,295.2822876,231.8239136,0.000976563,17.0871582,7071,35.2,8648
Swift, fannkuch-redux,-1,294.3100586,231.0405884,0,17.06066895,7060,35.2,8580
Swift, fannkuch-redux,-1,294.4767456,231.119812,0,17.10681152,7080,34.2,8268
Swift, fannkuch-redux,-1,296.2142334,232.494751,0,17.20361328,7119,35.2,8476
Swift, fannkuch-redux,-1,297.6334839,233.5581055,0,17.28082275,7153,34.8,8576
Swift, fannkuch-redux,-1,294.0737305,230.8427124,0.000976563,17.05072021,7057,35,8308
Swift, fannkuch-redux,-1,293.8849487,230.6959229,0,17.06524658,7063,35.5,8576
Swift, fannkuch-redux,-1,297.6882324,233.6296387,0.000915527,17.27587891,7150,35.5,8444
Swift, fannkuch-redux,-1,293.9769897,230.7851563,0,17.06787109,7063,35.2,8308
Swift, fannkuch-redux,-1,296.4716797,232.7042847,0,17.21795654,7126,35,8508
Swift, fannkuch-redux,-1,294.4006348,231.112854,0,17.08227539,7069,35.2,8364
Swift, fannkuch-redux,-1,296.9342041,233.0789185,0,17.24694824,7138,36,8476
Swift, fannkuch-redux,-1,298.5896606,234.2783813,0.000915527,17.35345459,7182,35.2,8276
Swift, fannkuch-redux,-1,293.6252441,230.5093994,0,17.05560303,7059,34.8,8576
Swift, fannkuch-redux,-1,293.9679565,230.7775879,0,17.0579834,7060,35,8508
Swift, fannkuch-redux,-1,296.9140015,233.0230103,0,17.2543335,7140,35.2,8356
Swift, fannkuch-redux,-1,297.109375,233.2290039,0,17.25683594,7141,35.8,8308
Swift, fannkuch-redux,-1,293.4567261,230.3972168,0,17.05810547,7059,35.5,8644
Swift, fasta,-1,70.29553223,51.63916016,0,5.743164063,2096,33.8,28128
Swift, fasta,-1,69.45916748,50.88922119,0,5.714111328,2086,33.2,27756
Swift, fasta,-1,68.22955322,49.81774902,0.000793457,5.679748535,2066,33.2,27740
Swift, fasta,-1,68.35137939,49.90472412,0,5.694030762,2070,33.5,28100
Swift, fasta,-1,67.86724854,49.52386475,0,5.65020752,2055,32,27760
Swift, fasta,-1,68.7666626,50.34912109,0,5.674743652,2067,32.5,27852
Swift, fasta,-1,70.2744751,51.50970459,0,5.788635254,2114,32.8,28128
Swift, fasta,-1,70.52600098,51.93005371,0,5.745117188,2095,33,27784
Swift, fasta,-1,70.25158691,51.56481934,0,5.77734375,2109,33,27700
Swift, fasta,-1,70.02648926,51.32659912,0,5.755126953,2101,32.2,28044
Swift, fasta,-1,70.60876465,51.9229126,0,5.768188477,2105,32,28100
Swift, fasta,-1,70.21606445,51.52398682,0,5.758056641,2103,33,28104
Swift, fasta,-1,68.31573486,50.08544922,0,5.613098145,2045,32.2,27916
Swift, fasta,-1,67.76971436,49.65930176,0,5.602600098,2033,32.2,27900
Swift, fasta,-1,70.59082031,52.02062988,0,5.743530273,2095,32.5,27924
Swift, fasta,-1,67.54785156,49.28039551,0,5.643981934,2051,32.5,27884
Swift, fasta,-1,68.14666748,49.74578857,0,5.671813965,2069,32.8,27752
Swift, fasta,-1,70.98895264,52.11920166,0,5.83203125,2126,33,28108
Swift, fasta,-1,70.71813965,52.09466553,0,5.75604248,2099,32.5,28124
Swift, fasta,-1,70.47033691,51.51806641,0,5.842529297,2132,33.8,27800
Swift, k-nucleotide,-1,455.8012695,345.1456909,0,38.55670166,12212,34.5,257940
Swift, k-nucleotide,-1,457.6724243,347.2521973,0,38.48950195,12164,34,258108
Swift, k-nucleotide,-1,461.7075195,350.0268555,0,38.75805664,12272,34,257828
Swift, k-nucleotide,-1,453.9411011,344.6348267,0.000854492,38.12792969,12030,34.8,257768
Swift, k-nucleotide,-1,454.0009155,344.901001,0.000915527,38.51361084,12011,33.8,257872
Swift, k-nucleotide,-1,455.1598511,345.8155518,0,38.39294434,12014,35,258104
Swift, k-nucleotide,-1,460.0812378,348.2896729,0,38.65795898,12294,34.2,258112
Swift, k-nucleotide,-1,457.6209717,347.2998657,0,38.43634033,12136,34.5,258104
Swift, k-nucleotide,-1,457.3201904,347.0749512,0.000915527,38.48046875,12119,34.5,257892
Swift, k-nucleotide,-1,456.9651489,345.883667,0.000915527,38.66864014,12245,35,258108
Swift, k-nucleotide,-1,457.7514648,347.0669556,0,38.65966797,12183,35.5,257940
Swift, k-nucleotide,-1,457.5749512,347.0587769,0,38.49371338,12177,35.5,257896
Swift, k-nucleotide,-1,459.1066284,347.0667114,0,38.93426514,12303,34.2,258052
Swift, k-nucleotide,-1,459.5028687,348.3084106,0.000976563,38.8951416,12193,35,257892
Swift, k-nucleotide,-1,454.8671875,345.3311157,0.000915527,38.25549316,12078,34.2,258140
Swift, k-nucleotide,-1,458.3482666,347.3922119,0,38.80175781,12198,35,258016
Swift, k-nucleotide,-1,458.7984619,347.5213013,0,39.00311279,12216,34.2,257872
Swift, k-nucleotide,-1,458.2341919,347.9793701,0,38.60980225,12114,34.8,258164
Swift, k-nucleotide,-1,452.7183228,343.0698853,0,38.38952637,12056,34.8,257764
Swift, k-nucleotide,-1,454.9099731,344.2109375,0.000854492,38.12353516,12177,33.2,258060
Swift, mandelbrot,-1,52.91241455,42.07312012,0,3.130981445,1290,35.2,46644
Swift, mandelbrot,-1,53.49353027,42.57403564,0,3.135803223,1292,35.5,46464
Swift, mandelbrot,-1,52.89343262,42.05975342,0,3.130554199,1291,34.8,46424
Swift, mandelbrot,-1,52.90637207,42.06817627,0,3.130554199,1291,35.5,46608
Swift, mandelbrot,-1,52.87786865,42.0489502,0,3.130371094,1290,35.8,46612
Swift, mandelbrot,-1,52.86993408,42.04614258,0,3.130493164,1289,35,46468
Swift, mandelbrot,-1,52.92462158,42.06384277,0,3.137878418,1293,34.8,46648
Swift, mandelbrot,-1,52.86419678,42.03668213,0,3.130615234,1290,35.2,46648
Swift, mandelbrot,-1,52.86798096,42.03771973,0,3.13079834,1289,34.8,46444
Swift, mandelbrot,-1,52.86968994,42.04119873,0,3.128234863,1290,35.2,46608
Swift, mandelbrot,-1,52.92407227,42.07373047,0,3.133789063,1291,34.5,46332
Swift, mandelbrot,-1,52.90948486,42.06970215,0,3.133178711,1291,34.8,46696
Swift, mandelbrot,-1,52.86297607,42.03814697,0,3.127502441,1290,35,46476
Swift, mandelbrot,-1,52.86328125,42.03900146,0,3.127868652,1290,35.5,46460
Swift, mandelbrot,-1,52.87969971,42.04394531,0,3.127746582,1290,35.5,46432
Swift, mandelbrot,-1,52.94238281,42.07989502,0,3.133117676,1291,35.2,46436
Swift, mandelbrot,-1,52.84667969,42.01898193,0,3.128417969,1290,35.8,46200
Swift, mandelbrot,-1,52.88433838,42.0569458,0.000793457,3.128356934,1289,35.2,46644
Swift, mandelbrot,-1,52.86828613,42.04205322,0,3.128051758,1290,35.5,46464
Swift, mandelbrot,-1,52.88922119,42.07049561,0,3.133056641,1291,34.8,46608
Swift, n-body,-1,87.70837402,43.05718994,0,11.69293213,4839,31,14700
Swift, n-body,-1,88.75128174,43.6026001,0,11.7220459,4851,31.2,14492
Swift, n-body,-1,88.50775146,43.50152588,0.000915527,11.69543457,4839,30.2,14840
Swift, n-body,-1,88.33459473,43.38647461,0,11.69561768,4839,30.5,14896
Swift, n-body,-1,87.51000977,42.95343018,0,11.69287109,4839,30.8,14956
Swift, n-body,-1,88.57000732,43.51678467,0,11.69543457,4839,30.8,15020
Swift, n-body,-1,87.82769775,43.13146973,0,11.69537354,4839,31,15060
Swift, n-body,-1,87.59521484,43.02618408,0,11.69537354,4839,30.8,14668
Swift, n-body,-1,87.89672852,43.18096924,0,11.69274902,4839,30.8,15016
Swift, n-body,-1,87.5425415,42.98339844,0,11.69543457,4839,31,14956
Swift, n-body,-1,87.66790771,43.05731201,0,11.69537354,4839,31.2,14764
Swift, n-body,-1,88.09088135,43.28820801,0,11.69537354,4839,31.5,14956
Swift, n-body,-1,87.34179688,42.87243652,0,11.69616699,4839,30.5,15064
Swift, n-body,-1,87.31646729,42.85943604,0,11.69293213,4839,31,14732
Swift, n-body,-1,87.24389648,42.82348633,0,11.69281006,4839,30.5,14704
Swift, n-body,-1,87.79077148,43.10870361,0.000854492,11.69049072,4838,30.8,14808
